"config_id","method","variable","population_size","estimate","std_error","ci_lower","ci_upper","n_observations"
"RDS_I_document_withholding_rds_50000","RDS_I","document_withholding_rds",50000,0.494048070335575,NA,NA,NA,85
"RDS_II_document_withholding_rds_50000","RDS_II","document_withholding_rds",50000,0.342444965586162,NA,NA,NA,85
"RDS_SS_document_withholding_rds_50000","RDS_SS","document_withholding_rds",50000,0.342444965586162,NA,NA,NA,85
"RDS_I_document_withholding_rds_1e+05","RDS_I","document_withholding_rds",1e+05,0.494048070335575,NA,NA,NA,85
"RDS_II_document_withholding_rds_1e+05","RDS_II","document_withholding_rds",1e+05,0.342444965586162,NA,NA,NA,85
"RDS_SS_document_withholding_rds_1e+05","RDS_SS","document_withholding_rds",1e+05,0.342444965586162,NA,NA,NA,85
"RDS_I_document_withholding_rds_980000","RDS_I","document_withholding_rds",980000,0.494048070335575,NA,NA,NA,85
"RDS_II_document_withholding_rds_980000","RDS_II","document_withholding_rds",980000,0.342444965586162,NA,NA,NA,85
"RDS_SS_document_withholding_rds_980000","RDS_SS","document_withholding_rds",980000,0.342444965586162,NA,NA,NA,85
"RDS_I_document_withholding_rds_1740000","RDS_I","document_withholding_rds",1740000,0.494048070335575,NA,NA,NA,85
"RDS_II_document_withholding_rds_1740000","RDS_II","document_withholding_rds",1740000,0.342444965586162,NA,NA,NA,85
"RDS_SS_document_withholding_rds_1740000","RDS_SS","document_withholding_rds",1740000,0.342444965586162,NA,NA,NA,85
"RDS_I_pay_issues_rds_50000","RDS_I","pay_issues_rds",50000,0.593007502644539,NA,NA,NA,85
"RDS_II_pay_issues_rds_50000","RDS_II","pay_issues_rds",50000,0.496527013804293,NA,NA,NA,85
"RDS_SS_pay_issues_rds_50000","RDS_SS","pay_issues_rds",50000,0.496527013804293,NA,NA,NA,85
"RDS_I_pay_issues_rds_1e+05","RDS_I","pay_issues_rds",1e+05,0.593007502644539,NA,NA,NA,85
"RDS_II_pay_issues_rds_1e+05","RDS_II","pay_issues_rds",1e+05,0.496527013804293,NA,NA,NA,85
"RDS_SS_pay_issues_rds_1e+05","RDS_SS","pay_issues_rds",1e+05,0.496527013804293,NA,NA,NA,85
"RDS_I_pay_issues_rds_980000","RDS_I","pay_issues_rds",980000,0.593007502644539,NA,NA,NA,85
"RDS_II_pay_issues_rds_980000","RDS_II","pay_issues_rds",980000,0.496527013804293,NA,NA,NA,85
"RDS_SS_pay_issues_rds_980000","RDS_SS","pay_issues_rds",980000,0.496527013804293,NA,NA,NA,85
"RDS_I_pay_issues_rds_1740000","RDS_I","pay_issues_rds",1740000,0.593007502644539,NA,NA,NA,85
"RDS_II_pay_issues_rds_1740000","RDS_II","pay_issues_rds",1740000,0.496527013804293,NA,NA,NA,85
"RDS_SS_pay_issues_rds_1740000","RDS_SS","pay_issues_rds",1740000,0.496527013804293,NA,NA,NA,85
"RDS_I_threats_abuse_rds_50000","RDS_I","threats_abuse_rds",50000,0.652240884240738,NA,NA,NA,85
"RDS_II_threats_abuse_rds_50000","RDS_II","threats_abuse_rds",50000,0.5722487861393,NA,NA,NA,85
"RDS_SS_threats_abuse_rds_50000","RDS_SS","threats_abuse_rds",50000,0.5722487861393,NA,NA,NA,85
"RDS_I_threats_abuse_rds_1e+05","RDS_I","threats_abuse_rds",1e+05,0.652240884240738,NA,NA,NA,85
"RDS_II_threats_abuse_rds_1e+05","RDS_II","threats_abuse_rds",1e+05,0.5722487861393,NA,NA,NA,85
"RDS_SS_threats_abuse_rds_1e+05","RDS_SS","threats_abuse_rds",1e+05,0.5722487861393,NA,NA,NA,85
"RDS_I_threats_abuse_rds_980000","RDS_I","threats_abuse_rds",980000,0.652240884240738,NA,NA,NA,85
"RDS_II_threats_abuse_rds_980000","RDS_II","threats_abuse_rds",980000,0.5722487861393,NA,NA,NA,85
"RDS_SS_threats_abuse_rds_980000","RDS_SS","threats_abuse_rds",980000,0.5722487861393,NA,NA,NA,85
"RDS_I_threats_abuse_rds_1740000","RDS_I","threats_abuse_rds",1740000,0.652240884240738,NA,NA,NA,85
"RDS_II_threats_abuse_rds_1740000","RDS_II","threats_abuse_rds",1740000,0.5722487861393,NA,NA,NA,85
"RDS_SS_threats_abuse_rds_1740000","RDS_SS","threats_abuse_rds",1740000,0.5722487861393,NA,NA,NA,85
"RDS_I_excessive_hours_rds_50000","RDS_I","excessive_hours_rds",50000,0.927528926734306,NA,NA,NA,85
"RDS_II_excessive_hours_rds_50000","RDS_II","excessive_hours_rds",50000,0.837284529663637,NA,NA,NA,85
"RDS_SS_excessive_hours_rds_50000","RDS_SS","excessive_hours_rds",50000,0.837284529663637,NA,NA,NA,85
"RDS_I_excessive_hours_rds_1e+05","RDS_I","excessive_hours_rds",1e+05,0.927528926734306,NA,NA,NA,85
"RDS_II_excessive_hours_rds_1e+05","RDS_II","excessive_hours_rds",1e+05,0.837284529663637,NA,NA,NA,85
"RDS_SS_excessive_hours_rds_1e+05","RDS_SS","excessive_hours_rds",1e+05,0.837284529663637,NA,NA,NA,85
"RDS_I_excessive_hours_rds_980000","RDS_I","excessive_hours_rds",980000,0.927528926734306,NA,NA,NA,85
"RDS_II_excessive_hours_rds_980000","RDS_II","excessive_hours_rds",980000,0.837284529663637,NA,NA,NA,85
"RDS_SS_excessive_hours_rds_980000","RDS_SS","excessive_hours_rds",980000,0.837284529663637,NA,NA,NA,85
"RDS_I_excessive_hours_rds_1740000","RDS_I","excessive_hours_rds",1740000,0.927528926734306,NA,NA,NA,85
"RDS_II_excessive_hours_rds_1740000","RDS_II","excessive_hours_rds",1740000,0.837284529663637,NA,NA,NA,85
"RDS_SS_excessive_hours_rds_1740000","RDS_SS","excessive_hours_rds",1740000,0.837284529663637,NA,NA,NA,85
"RDS_I_access_to_help_rds_50000","RDS_I","access_to_help_rds",50000,0.577340378591834,NA,NA,NA,85
"RDS_II_access_to_help_rds_50000","RDS_II","access_to_help_rds",50000,0.593632888454803,NA,NA,NA,85
"RDS_SS_access_to_help_rds_50000","RDS_SS","access_to_help_rds",50000,0.593632888454803,NA,NA,NA,85
"RDS_I_access_to_help_rds_1e+05","RDS_I","access_to_help_rds",1e+05,0.577340378591834,NA,NA,NA,85
"RDS_II_access_to_help_rds_1e+05","RDS_II","access_to_help_rds",1e+05,0.593632888454803,NA,NA,NA,85
"RDS_SS_access_to_help_rds_1e+05","RDS_SS","access_to_help_rds",1e+05,0.593632888454803,NA,NA,NA,85
"RDS_I_access_to_help_rds_980000","RDS_I","access_to_help_rds",980000,0.577340378591832,NA,NA,NA,85
"RDS_II_access_to_help_rds_980000","RDS_II","access_to_help_rds",980000,0.593632888454803,NA,NA,NA,85
"RDS_SS_access_to_help_rds_980000","RDS_SS","access_to_help_rds",980000,0.593632888454803,NA,NA,NA,85
"RDS_I_access_to_help_rds_1740000","RDS_I","access_to_help_rds",1740000,0.577340378591831,NA,NA,NA,85
"RDS_II_access_to_help_rds_1740000","RDS_II","access_to_help_rds",1740000,0.593632888454803,NA,NA,NA,85
"RDS_SS_access_to_help_rds_1740000","RDS_SS","access_to_help_rds",1740000,0.593632888454803,NA,NA,NA,85
"RDS_I_zQ36_50000","RDS_I","zQ36",50000,0.387991950539307,NA,NA,NA,85
"RDS_II_zQ36_50000","RDS_II","zQ36",50000,0.41397733093155,NA,NA,NA,85
"RDS_SS_zQ36_50000","RDS_SS","zQ36",50000,0.41397733093155,NA,NA,NA,85
"RDS_I_zQ36_1e+05","RDS_I","zQ36",1e+05,0.387991950539307,NA,NA,NA,85
"RDS_II_zQ36_1e+05","RDS_II","zQ36",1e+05,0.41397733093155,NA,NA,NA,85
"RDS_SS_zQ36_1e+05","RDS_SS","zQ36",1e+05,0.41397733093155,NA,NA,NA,85
"RDS_I_zQ36_980000","RDS_I","zQ36",980000,0.387991950539308,NA,NA,NA,85
"RDS_II_zQ36_980000","RDS_II","zQ36",980000,0.41397733093155,NA,NA,NA,85
"RDS_SS_zQ36_980000","RDS_SS","zQ36",980000,0.41397733093155,NA,NA,NA,85
"RDS_I_zQ36_1740000","RDS_I","zQ36",1740000,0.387991950539308,NA,NA,NA,85
"RDS_II_zQ36_1740000","RDS_II","zQ36",1740000,0.41397733093155,NA,NA,NA,85
"RDS_SS_zQ36_1740000","RDS_SS","zQ36",1740000,0.41397733093155,NA,NA,NA,85
"RDS_I_zQ80_50000","RDS_I","zQ80",50000,0.438852140644096,NA,NA,NA,85
"RDS_II_zQ80_50000","RDS_II","zQ80",50000,0.366698328709244,NA,NA,NA,85
"RDS_SS_zQ80_50000","RDS_SS","zQ80",50000,0.366698328709244,NA,NA,NA,85
"RDS_I_zQ80_1e+05","RDS_I","zQ80",1e+05,0.438852140644096,NA,NA,NA,85
"RDS_II_zQ80_1e+05","RDS_II","zQ80",1e+05,0.366698328709244,NA,NA,NA,85
"RDS_SS_zQ80_1e+05","RDS_SS","zQ80",1e+05,0.366698328709244,NA,NA,NA,85
"RDS_I_zQ80_980000","RDS_I","zQ80",980000,0.438852140644097,NA,NA,NA,85
"RDS_II_zQ80_980000","RDS_II","zQ80",980000,0.366698328709244,NA,NA,NA,85
"RDS_SS_zQ80_980000","RDS_SS","zQ80",980000,0.366698328709244,NA,NA,NA,85
"RDS_I_zQ80_1740000","RDS_I","zQ80",1740000,0.438852140644097,NA,NA,NA,85
"RDS_II_zQ80_1740000","RDS_II","zQ80",1740000,0.366698328709244,NA,NA,NA,85
"RDS_SS_zQ80_1740000","RDS_SS","zQ80",1740000,0.366698328709244,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_I_sum_categories_factor_50000","RDS_I","sum_categories_factor",50000,NA,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.035812095615791,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.000826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0137738829291504,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00137738829291504,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0344347073228759,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0137738829291504,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00459129430971679,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0144625770756079,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0661146380599218,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0141674224414118,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0454538136661962,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.045078162313583,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0550955317166015,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0619824731811767,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00165286595149804,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0151512712220654,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00275477658583007,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00688694146457519,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00459129430971679,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0619824731811767,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0103304121968628,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.000393539512261439,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.000826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00165286595149804,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0247929892724707,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.000826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00137738829291504,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00137738829291504,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0289251541512158,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0087234591884619,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0265639170776472,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0413216487874511,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.045078162313583,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0144625770756079,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0247929892724707,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.00826432975749022,NA,NA,NA,85
"RDS_II_sum_categories_factor_50000","RDS_II","sum_categories_factor",50000,0.0289251541512158,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.035812095615791,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.000826432975749022,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.0137738829291504,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.00206608243937256,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.00137738829291504,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.0344347073228759,NA,NA,NA,85
"RDS_SS_sum_categories_factor_50000","RDS_SS","sum_categories_factor",50000,0.0413216487874511,NA,NA,NA,85
