"variable","population_size","weighting_scheme","estimate","prevalence_pct","y_F_H","d_F_F","sample_size"
"document_withholding_nsum",50000,"unweighted",5813.95348837209,11.6279069767442,0.294117647058824,2.52941176470588,85
"document_withholding_nsum",1e+05,"unweighted",5813.95348837209,5.81395348837209,0.294117647058824,5.05882352941176,85
"document_withholding_nsum",980000,"unweighted",5813.95348837209,0.593260560037969,0.294117647058824,49.5764705882353,85
"document_withholding_nsum",1740000,"unweighted",5813.95348837209,0.334135257952419,0.294117647058824,88.0235294117647,85
"pay_issues_nsum",50000,"unweighted",9302.32558139535,18.6046511627907,0.470588235294118,2.52941176470588,85
"pay_issues_nsum",1e+05,"unweighted",9302.32558139535,9.30232558139535,0.470588235294118,5.05882352941176,85
"pay_issues_nsum",980000,"unweighted",9302.32558139535,0.94921689606075,0.470588235294118,49.5764705882353,85
"pay_issues_nsum",1740000,"unweighted",9302.32558139535,0.534616412723871,0.470588235294118,88.0235294117647,85
"threats_abuse_nsum",50000,"unweighted",9302.32558139535,18.6046511627907,0.470588235294118,2.52941176470588,85
"threats_abuse_nsum",1e+05,"unweighted",9302.32558139535,9.30232558139535,0.470588235294118,5.05882352941176,85
"threats_abuse_nsum",980000,"unweighted",9302.32558139535,0.94921689606075,0.470588235294118,49.5764705882353,85
"threats_abuse_nsum",1740000,"unweighted",9302.32558139535,0.534616412723871,0.470588235294118,88.0235294117647,85
"excessive_hours_nsum",50000,"unweighted",10232.5581395349,20.4651162790698,0.517647058823529,2.52941176470588,85
"excessive_hours_nsum",1e+05,"unweighted",10232.5581395349,10.2325581395349,0.517647058823529,5.05882352941176,85
"excessive_hours_nsum",980000,"unweighted",10232.5581395349,1.04413858566683,0.517647058823529,49.5764705882353,85
"excessive_hours_nsum",1740000,"unweighted",10232.5581395349,0.588078053996258,0.517647058823529,88.0235294117647,85
"access_to_help_nsum",50000,"unweighted",7906.97674418605,15.8139534883721,0.4,2.52941176470588,85
"access_to_help_nsum",1e+05,"unweighted",7906.97674418605,7.90697674418605,0.4,5.05882352941176,85
"access_to_help_nsum",980000,"unweighted",7906.97674418605,0.806834361651637,0.4,49.5764705882353,85
"access_to_help_nsum",1740000,"unweighted",7906.97674418605,0.45442395081529,0.4,88.0235294117647,85
"document_withholding_nsum",50000,"rds_I_document_withholding",7483.3859837119,14.9667719674238,0.31618055493768,2.11255009180249,85
"document_withholding_nsum",1e+05,"rds_I_document_withholding",7483.3859837119,7.4833859837119,0.31618055493768,4.22510018360497,85
"document_withholding_nsum",980000,"rds_I_document_withholding",7483.3859837119,0.76361081466448,0.31618055493768,41.4059817993287,85
"document_withholding_nsum",1740000,"rds_I_document_withholding",7483.3859837119,0.430079654236316,0.31618055493768,73.5167431947265,85
"pay_issues_nsum",50000,"rds_I_document_withholding",11017.4143756565,22.0348287513129,0.465496795014382,2.11255009180249,85
"pay_issues_nsum",1e+05,"rds_I_document_withholding",11017.4143756565,11.0174143756565,0.465496795014382,4.22510018360497,85
"pay_issues_nsum",980000,"rds_I_document_withholding",11017.4143756565,1.12422595669964,0.465496795014382,41.4059817993287,85
"pay_issues_nsum",1740000,"rds_I_document_withholding",11017.4143756565,0.63318473423313,0.465496795014382,73.5167431947265,85
"threats_abuse_nsum",50000,"rds_I_document_withholding",11017.4143756565,22.0348287513129,0.465496795014382,2.11255009180249,85
"threats_abuse_nsum",1e+05,"rds_I_document_withholding",11017.4143756565,11.0174143756565,0.465496795014382,4.22510018360497,85
"threats_abuse_nsum",980000,"rds_I_document_withholding",11017.4143756565,1.12422595669964,0.465496795014382,41.4059817993287,85
"threats_abuse_nsum",1740000,"rds_I_document_withholding",11017.4143756565,0.63318473423313,0.465496795014382,73.5167431947265,85
"excessive_hours_nsum",50000,"rds_I_document_withholding",12460.5855268945,24.9211710537889,0.526472221975073,2.11255009180249,85
"excessive_hours_nsum",1e+05,"rds_I_document_withholding",12460.5855268945,12.4605855268945,0.526472221975073,4.22510018360497,85
"excessive_hours_nsum",980000,"rds_I_document_withholding",12460.5855268945,1.27148831907086,0.526472221975073,41.4059817993287,85
"excessive_hours_nsum",1740000,"rds_I_document_withholding",12460.5855268945,0.716125604993935,0.526472221975073,73.5167431947265,85
"access_to_help_nsum",50000,"rds_I_document_withholding",9194.08736247182,18.3881747249436,0.388459402032598,2.11255009180249,85
"access_to_help_nsum",1e+05,"rds_I_document_withholding",9194.08736247182,9.19408736247182,0.388459402032598,4.22510018360497,85
"access_to_help_nsum",980000,"rds_I_document_withholding",9194.08736247182,0.938172179844063,0.388459402032598,41.4059817993287,85
"access_to_help_nsum",1740000,"rds_I_document_withholding",9194.08736247182,0.528395825429415,0.388459402032598,73.5167431947265,85
"document_withholding_nsum",50000,"rds_I_pay_issues",5778.51131665945,11.5570226333189,0.295312816834651,2.55526727085628,85
"document_withholding_nsum",1e+05,"rds_I_pay_issues",5778.51131665945,5.77851131665945,0.295312816834651,5.11053454171257,85
"document_withholding_nsum",980000,"rds_I_pay_issues",5778.51131665945,0.589644011904026,0.295312816834651,50.0832385087832,85
"document_withholding_nsum",1740000,"rds_I_pay_issues",5778.51131665945,0.332098351532152,0.295312816834651,88.9233010257987,85
"pay_issues_nsum",50000,"rds_I_pay_issues",9404.64559016576,18.8092911803315,0.480627661411069,2.55526727085628,85
"pay_issues_nsum",1e+05,"rds_I_pay_issues",9404.64559016576,9.40464559016576,0.480627661411069,5.11053454171257,85
"pay_issues_nsum",980000,"rds_I_pay_issues",9404.64559016576,0.95965771328222,0.480627661411069,50.0832385087832,85
"pay_issues_nsum",1740000,"rds_I_pay_issues",9404.64559016576,0.540496872998032,0.480627661411069,88.9233010257987,85
"threats_abuse_nsum",50000,"rds_I_pay_issues",9404.64559016576,18.8092911803315,0.480627661411069,2.55526727085628,85
"threats_abuse_nsum",1e+05,"rds_I_pay_issues",9404.64559016576,9.40464559016576,0.480627661411069,5.11053454171257,85
"threats_abuse_nsum",980000,"rds_I_pay_issues",9404.64559016576,0.95965771328222,0.480627661411069,50.0832385087832,85
"threats_abuse_nsum",1740000,"rds_I_pay_issues",9404.64559016576,0.540496872998032,0.480627661411069,88.9233010257987,85
"excessive_hours_nsum",50000,"rds_I_pay_issues",10292.1009880121,20.5842019760242,0.5259813760603,2.55526727085628,85
"excessive_hours_nsum",1e+05,"rds_I_pay_issues",10292.1009880121,10.2921009880121,0.5259813760603,5.11053454171257,85
"excessive_hours_nsum",980000,"rds_I_pay_issues",10292.1009880121,1.05021438653185,0.5259813760603,50.0832385087832,85
"excessive_hours_nsum",1740000,"rds_I_pay_issues",10292.1009880121,0.591500056782306,0.5259813760603,88.9233010257987,85
"access_to_help_nsum",50000,"rds_I_pay_issues",7927.68730017813,15.8553746003563,0.405147197834564,2.55526727085628,85
"access_to_help_nsum",1e+05,"rds_I_pay_issues",7927.68730017813,7.92768730017813,0.405147197834564,5.11053454171257,85
"access_to_help_nsum",980000,"rds_I_pay_issues",7927.68730017813,0.808947683691646,0.405147197834564,50.0832385087832,85
"access_to_help_nsum",1740000,"rds_I_pay_issues",7927.68730017813,0.455614212653915,0.405147197834564,88.9233010257987,85
"document_withholding_nsum",50000,"rds_I_threats_abuse",5941.24952020863,11.8824990404173,0.304360957694262,2.56142211044163,85
"document_withholding_nsum",1e+05,"rds_I_threats_abuse",5941.24952020863,5.94124952020864,0.304360957694262,5.12284422088325,85
"document_withholding_nsum",980000,"rds_I_threats_abuse",5941.24952020863,0.606249951041697,0.304360957694262,50.2038733646559,85
"document_withholding_nsum",1740000,"rds_I_threats_abuse",5941.24952020863,0.341451121851071,0.304360957694262,89.1374894433686,85
"pay_issues_nsum",50000,"rds_I_threats_abuse",9486.00387390835,18.9720077478167,0.485953201247275,2.56142211044163,85
"pay_issues_nsum",1e+05,"rds_I_threats_abuse",9486.00387390835,9.48600387390835,0.485953201247275,5.12284422088325,85
"pay_issues_nsum",980000,"rds_I_threats_abuse",9486.00387390835,0.96795957897024,0.485953201247275,50.2038733646559,85
"pay_issues_nsum",1740000,"rds_I_threats_abuse",9486.00387390835,0.545172636431515,0.485953201247275,89.1374894433686,85
"threats_abuse_nsum",50000,"rds_I_threats_abuse",9535.99226997202,19.071984539944,0.488514028906135,2.56142211044163,85
"threats_abuse_nsum",1e+05,"rds_I_threats_abuse",9535.99226997202,9.53599226997202,0.488514028906135,5.12284422088325,85
"threats_abuse_nsum",980000,"rds_I_threats_abuse",9535.99226997202,0.97306043571143,0.488514028906135,50.2038733646559,85
"threats_abuse_nsum",1740000,"rds_I_threats_abuse",9535.99226997202,0.548045532757013,0.488514028906135,89.1374894433686,85
"excessive_hours_nsum",50000,"rds_I_threats_abuse",10384.6158652355,20.7692317304711,0.531987693713143,2.56142211044163,85
"excessive_hours_nsum",1e+05,"rds_I_threats_abuse",10384.6158652355,10.3846158652355,0.531987693713143,5.12284422088325,85
"excessive_hours_nsum",980000,"rds_I_threats_abuse",10384.6158652355,1.05965468012607,0.531987693713143,50.2038733646559,85
"excessive_hours_nsum",1740000,"rds_I_threats_abuse",10384.6158652355,0.596817003749168,0.531987693713143,89.1374894433686,85
"access_to_help_nsum",50000,"rds_I_threats_abuse",7888.14390659927,15.7762878131985,0.404097324254175,2.56142211044163,85
"access_to_help_nsum",1e+05,"rds_I_threats_abuse",7888.14390659927,7.88814390659927,0.404097324254175,5.12284422088325,85
"access_to_help_nsum",980000,"rds_I_threats_abuse",7888.14390659927,0.804912643530538,0.404097324254175,50.2038733646559,85
"access_to_help_nsum",1740000,"rds_I_threats_abuse",7888.14390659927,0.453341603827544,0.404097324254175,89.1374894433686,85
"document_withholding_nsum",50000,"rds_I_excessive_hours",6327.12594218119,12.6542518843624,0.314422314267174,2.48471673505823,85
"document_withholding_nsum",1e+05,"rds_I_excessive_hours",6327.12594218119,6.32712594218119,0.314422314267174,4.96943347011647,85
"document_withholding_nsum",980000,"rds_I_excessive_hours",6327.12594218119,0.645625096140938,0.314422314267174,48.7004480071414,85
"document_withholding_nsum",1740000,"rds_I_excessive_hours",6327.12594218119,0.363627927711563,0.314422314267174,86.4681423800265,85
"pay_issues_nsum",50000,"rds_I_excessive_hours",9649.03710489017,19.2980742097803,0.479502479434369,2.48471673505823,85
"pay_issues_nsum",1e+05,"rds_I_excessive_hours",9649.03710489017,9.64903710489017,0.479502479434369,4.96943347011647,85
"pay_issues_nsum",980000,"rds_I_excessive_hours",9649.03710489017,0.984595622947977,0.479502479434369,48.7004480071414,85
"pay_issues_nsum",1740000,"rds_I_excessive_hours",9649.03710489017,0.55454236235001,0.479502479434369,86.4681423800265,85
"threats_abuse_nsum",50000,"rds_I_excessive_hours",9818.45296296151,19.636905925923,0.487921487789051,2.48471673505823,85
"threats_abuse_nsum",1e+05,"rds_I_excessive_hours",9818.45296296151,9.81845296296151,0.487921487789051,4.96943347011647,85
"threats_abuse_nsum",980000,"rds_I_excessive_hours",9818.45296296151,1.00188295540424,0.487921487789051,48.7004480071414,85
"threats_abuse_nsum",1740000,"rds_I_excessive_hours",9818.45296296151,0.564278905917328,0.487921487789051,86.4681423800265,85
"excessive_hours_nsum",50000,"rds_I_excessive_hours",10715.590330222,21.431180660444,0.532504132390615,2.48471673505823,85
"excessive_hours_nsum",1e+05,"rds_I_excessive_hours",10715.590330222,10.715590330222,0.532504132390615,4.96943347011647,85
"excessive_hours_nsum",980000,"rds_I_excessive_hours",10715.590330222,1.09342758471653,0.532504132390615,48.7004480071414,85
"excessive_hours_nsum",1740000,"rds_I_excessive_hours",10715.590330222,0.615838524725402,0.532504132390615,86.4681423800265,85
"access_to_help_nsum",50000,"rds_I_excessive_hours",8049.20726689245,16.0984145337849,0.4,2.48471673505823,85
"access_to_help_nsum",1e+05,"rds_I_excessive_hours",8049.20726689245,8.04920726689245,0.4,4.96943347011647,85
"access_to_help_nsum",980000,"rds_I_excessive_hours",8049.20726689245,0.821347680295147,0.4,48.7004480071414,85
"access_to_help_nsum",1740000,"rds_I_excessive_hours",8049.20726689245,0.462598118786922,0.4,86.4681423800265,85
"document_withholding_nsum",50000,"rds_I_access_to_help",5809.91786517817,11.6198357303563,0.293974654313134,2.52993812593355,85
"document_withholding_nsum",1e+05,"rds_I_access_to_help",5809.91786517817,5.80991786517817,0.293974654313134,5.05987625186709,85
"document_withholding_nsum",980000,"rds_I_access_to_help",5809.91786517817,0.592848761752874,0.293974654313134,49.5867872682975,85
"document_withholding_nsum",1740000,"rds_I_access_to_help",5809.91786517817,0.333903325584952,0.293974654313134,88.0418467824874,85
"pay_issues_nsum",50000,"rds_I_access_to_help",9299.51316618622,18.5990263323724,0.47054385823511,2.52993812593355,85
"pay_issues_nsum",1e+05,"rds_I_access_to_help",9299.51316618622,9.29951316618622,0.47054385823511,5.05987625186709,85
"pay_issues_nsum",980000,"rds_I_access_to_help",9299.51316618622,0.948929914916961,0.47054385823511,49.5867872682975,85
"pay_issues_nsum",1740000,"rds_I_access_to_help",9299.51316618622,0.534454779665875,0.47054385823511,88.0418467824874,85
"threats_abuse_nsum",50000,"rds_I_access_to_help",9299.51316618622,18.5990263323724,0.47054385823511,2.52993812593355,85
"threats_abuse_nsum",1e+05,"rds_I_access_to_help",9299.51316618622,9.29951316618622,0.47054385823511,5.05987625186709,85
"threats_abuse_nsum",980000,"rds_I_access_to_help",9299.51316618622,0.948929914916961,0.47054385823511,49.5867872682975,85
"threats_abuse_nsum",1740000,"rds_I_access_to_help",9299.51316618622,0.534454779665875,0.47054385823511,88.0418467824874,85
"excessive_hours_nsum",50000,"rds_I_access_to_help",10229.2988199912,20.4585976399823,0.517589861725253,2.52993812593355,85
"excessive_hours_nsum",1e+05,"rds_I_access_to_help",10229.2988199912,10.2292988199912,0.517589861725253,5.05987625186709,85
"excessive_hours_nsum",980000,"rds_I_access_to_help",10229.2988199912,1.04380600203991,0.517589861725253,49.5867872682975,85
"excessive_hours_nsum",1740000,"rds_I_access_to_help",10229.2988199912,0.587890736781101,0.517589861725253,88.0418467824874,85
"access_to_help_nsum",50000,"rds_I_access_to_help",7903.17805734193,15.8063561146839,0.399891029666215,2.52993812593355,85
"access_to_help_nsum",1e+05,"rds_I_access_to_help",7903.17805734193,7.90317805734193,0.399891029666215,5.05987625186709,85
"access_to_help_nsum",980000,"rds_I_access_to_help",7903.17805734193,0.806446740545095,0.399891029666215,49.5867872682975,85
"access_to_help_nsum",1740000,"rds_I_access_to_help",7903.17805734193,0.454205635479421,0.399891029666215,88.0418467824874,85
"document_withholding_nsum",50000,"vh_980k",15799.3489806408,31.5986979612815,0.240575474021324,0.761346161528889,85
"document_withholding_nsum",1e+05,"vh_980k",15799.3489806408,15.7993489806408,0.240575474021324,1.52269232305778,85
"document_withholding_nsum",980000,"vh_980k",15799.3489806408,1.61217846741232,0.240575474021324,14.9223847659662,85
"document_withholding_nsum",1740000,"vh_980k",15799.3489806408,0.908008562105791,0.240575474021324,26.4948464212053,85
"pay_issues_nsum",50000,"vh_980k",21816.4908588071,43.6329817176143,0.332198031467658,0.761346161528889,85
"pay_issues_nsum",1e+05,"vh_980k",21816.4908588071,21.8164908588071,0.332198031467658,1.52269232305778,85
"pay_issues_nsum",980000,"vh_980k",21816.4908588072,2.22617253661297,0.332198031467658,14.9223847659662,85
"pay_issues_nsum",1740000,"vh_980k",21816.4908588072,1.25382131372455,0.332198031467658,26.4948464212053,85
"threats_abuse_nsum",50000,"vh_980k",22219.2417827162,44.4384835654324,0.338330688867066,0.761346161528889,85
"threats_abuse_nsum",1e+05,"vh_980k",22219.2417827162,22.2192417827162,0.338330688867066,1.52269232305778,85
"threats_abuse_nsum",980000,"vh_980k",22219.2417827162,2.26726956966492,0.338330688867066,14.9223847659662,85
"threats_abuse_nsum",1740000,"vh_980k",22219.2417827162,1.27696791854691,0.338330688867066,26.4948464212053,85
"excessive_hours_nsum",50000,"vh_980k",24077.9265278152,48.1558530556304,0.366632738790534,0.761346161528889,85
"excessive_hours_nsum",1e+05,"vh_980k",24077.9265278152,24.0779265278152,0.366632738790534,1.52269232305778,85
"excessive_hours_nsum",980000,"vh_980k",24077.9265278152,2.45693127834849,0.366632738790534,14.9223847659662,85
"excessive_hours_nsum",1740000,"vh_980k",24077.9265278152,1.38378888090892,0.366632738790534,26.4948464212053,85
"access_to_help_nsum",50000,"vh_980k",16949.8812991018,33.8997625982036,0.258094541308829,0.761346161528889,85
"access_to_help_nsum",1e+05,"vh_980k",16949.8812991018,16.9498812991018,0.258094541308829,1.52269232305778,85
"access_to_help_nsum",980000,"vh_980k",16949.8812991018,1.72957972439814,0.258094541308829,14.9223847659662,85
"access_to_help_nsum",1740000,"vh_980k",16949.8812991018,0.974131109143782,0.258094541308829,26.4948464212053,85
"document_withholding_nsum",50000,"vh_100k",15799.3489806407,31.5986979612815,0.240575474021324,0.761346161528889,85
"document_withholding_nsum",1e+05,"vh_100k",15799.3489806407,15.7993489806407,0.240575474021324,1.52269232305778,85
"document_withholding_nsum",980000,"vh_100k",15799.3489806407,1.61217846741232,0.240575474021324,14.9223847659662,85
"document_withholding_nsum",1740000,"vh_100k",15799.3489806407,0.90800856210579,0.240575474021324,26.4948464212053,85
"pay_issues_nsum",50000,"vh_100k",21816.4908588071,43.6329817176142,0.332198031467658,0.761346161528889,85
"pay_issues_nsum",1e+05,"vh_100k",21816.4908588071,21.8164908588071,0.332198031467658,1.52269232305778,85
"pay_issues_nsum",980000,"vh_100k",21816.4908588071,2.22617253661297,0.332198031467658,14.9223847659662,85
"pay_issues_nsum",1740000,"vh_100k",21816.4908588071,1.25382131372455,0.332198031467658,26.4948464212053,85
"threats_abuse_nsum",50000,"vh_100k",22219.2417827162,44.4384835654323,0.338330688867065,0.761346161528889,85
"threats_abuse_nsum",1e+05,"vh_100k",22219.2417827162,22.2192417827162,0.338330688867065,1.52269232305778,85
"threats_abuse_nsum",980000,"vh_100k",22219.2417827162,2.26726956966492,0.338330688867065,14.9223847659662,85
"threats_abuse_nsum",1740000,"vh_100k",22219.2417827162,1.27696791854691,0.338330688867065,26.4948464212053,85
"excessive_hours_nsum",50000,"vh_100k",24077.9265278152,48.1558530556304,0.366632738790534,0.761346161528889,85
"excessive_hours_nsum",1e+05,"vh_100k",24077.9265278152,24.0779265278152,0.366632738790534,1.52269232305778,85
"excessive_hours_nsum",980000,"vh_100k",24077.9265278152,2.45693127834849,0.366632738790534,14.9223847659662,85
"excessive_hours_nsum",1740000,"vh_100k",24077.9265278152,1.38378888090892,0.366632738790534,26.4948464212053,85
"access_to_help_nsum",50000,"vh_100k",16949.8812991018,33.8997625982036,0.258094541308829,0.761346161528889,85
"access_to_help_nsum",1e+05,"vh_100k",16949.8812991018,16.9498812991018,0.258094541308829,1.52269232305778,85
"access_to_help_nsum",980000,"vh_100k",16949.8812991018,1.72957972439814,0.258094541308829,14.9223847659662,85
"access_to_help_nsum",1740000,"vh_100k",16949.8812991018,0.974131109143781,0.258094541308829,26.4948464212053,85
"document_withholding_nsum",50000,"vh_050k",15799.3489806407,31.5986979612815,0.240575474021324,0.761346161528889,85
"document_withholding_nsum",1e+05,"vh_050k",15799.3489806407,15.7993489806407,0.240575474021324,1.52269232305778,85
"document_withholding_nsum",980000,"vh_050k",15799.3489806407,1.61217846741232,0.240575474021324,14.9223847659662,85
"document_withholding_nsum",1740000,"vh_050k",15799.3489806407,0.90800856210579,0.240575474021324,26.4948464212053,85
"pay_issues_nsum",50000,"vh_050k",21816.4908588071,43.6329817176142,0.332198031467658,0.761346161528889,85
"pay_issues_nsum",1e+05,"vh_050k",21816.4908588071,21.8164908588071,0.332198031467658,1.52269232305778,85
"pay_issues_nsum",980000,"vh_050k",21816.4908588071,2.22617253661297,0.332198031467658,14.9223847659662,85
"pay_issues_nsum",1740000,"vh_050k",21816.4908588071,1.25382131372455,0.332198031467658,26.4948464212053,85
"threats_abuse_nsum",50000,"vh_050k",22219.2417827162,44.4384835654323,0.338330688867065,0.761346161528889,85
"threats_abuse_nsum",1e+05,"vh_050k",22219.2417827162,22.2192417827162,0.338330688867065,1.52269232305778,85
"threats_abuse_nsum",980000,"vh_050k",22219.2417827162,2.26726956966492,0.338330688867065,14.9223847659662,85
"threats_abuse_nsum",1740000,"vh_050k",22219.2417827162,1.27696791854691,0.338330688867065,26.4948464212053,85
"excessive_hours_nsum",50000,"vh_050k",24077.9265278152,48.1558530556304,0.366632738790534,0.761346161528889,85
"excessive_hours_nsum",1e+05,"vh_050k",24077.9265278152,24.0779265278152,0.366632738790534,1.52269232305778,85
"excessive_hours_nsum",980000,"vh_050k",24077.9265278152,2.45693127834849,0.366632738790534,14.9223847659662,85
"excessive_hours_nsum",1740000,"vh_050k",24077.9265278152,1.38378888090892,0.366632738790534,26.4948464212053,85
"access_to_help_nsum",50000,"vh_050k",16949.8812991018,33.8997625982036,0.258094541308829,0.761346161528889,85
"access_to_help_nsum",1e+05,"vh_050k",16949.8812991018,16.9498812991018,0.258094541308829,1.52269232305778,85
"access_to_help_nsum",980000,"vh_050k",16949.8812991018,1.72957972439814,0.258094541308829,14.9223847659662,85
"access_to_help_nsum",1740000,"vh_050k",16949.8812991018,0.974131109143781,0.258094541308829,26.4948464212053,85
"document_withholding_nsum",50000,"ss_980k",15799.3489806408,31.5986979612815,0.240575474021324,0.761346161528889,85
"document_withholding_nsum",1e+05,"ss_980k",15799.3489806408,15.7993489806408,0.240575474021324,1.52269232305778,85
"document_withholding_nsum",980000,"ss_980k",15799.3489806408,1.61217846741232,0.240575474021324,14.9223847659662,85
"document_withholding_nsum",1740000,"ss_980k",15799.3489806408,0.908008562105791,0.240575474021324,26.4948464212053,85
"pay_issues_nsum",50000,"ss_980k",21816.4908588071,43.6329817176143,0.332198031467658,0.761346161528889,85
"pay_issues_nsum",1e+05,"ss_980k",21816.4908588071,21.8164908588071,0.332198031467658,1.52269232305778,85
"pay_issues_nsum",980000,"ss_980k",21816.4908588072,2.22617253661297,0.332198031467658,14.9223847659662,85
"pay_issues_nsum",1740000,"ss_980k",21816.4908588072,1.25382131372455,0.332198031467658,26.4948464212053,85
"threats_abuse_nsum",50000,"ss_980k",22219.2417827162,44.4384835654324,0.338330688867066,0.761346161528889,85
"threats_abuse_nsum",1e+05,"ss_980k",22219.2417827162,22.2192417827162,0.338330688867066,1.52269232305778,85
"threats_abuse_nsum",980000,"ss_980k",22219.2417827162,2.26726956966492,0.338330688867066,14.9223847659662,85
"threats_abuse_nsum",1740000,"ss_980k",22219.2417827162,1.27696791854691,0.338330688867066,26.4948464212053,85
"excessive_hours_nsum",50000,"ss_980k",24077.9265278152,48.1558530556304,0.366632738790534,0.761346161528889,85
"excessive_hours_nsum",1e+05,"ss_980k",24077.9265278152,24.0779265278152,0.366632738790534,1.52269232305778,85
"excessive_hours_nsum",980000,"ss_980k",24077.9265278152,2.45693127834849,0.366632738790534,14.9223847659662,85
"excessive_hours_nsum",1740000,"ss_980k",24077.9265278152,1.38378888090892,0.366632738790534,26.4948464212053,85
"access_to_help_nsum",50000,"ss_980k",16949.8812991018,33.8997625982036,0.258094541308829,0.761346161528889,85
"access_to_help_nsum",1e+05,"ss_980k",16949.8812991018,16.9498812991018,0.258094541308829,1.52269232305778,85
"access_to_help_nsum",980000,"ss_980k",16949.8812991018,1.72957972439814,0.258094541308829,14.9223847659662,85
"access_to_help_nsum",1740000,"ss_980k",16949.8812991018,0.974131109143783,0.258094541308829,26.4948464212053,85
